PERIOD,GAME_CLOCK,SHOT_CLOCK,DRIBBLES,TOUCH_TIME,SHOT_DIST,PTS_TYPE,CLOSE_DEF_DIST
1,93,11.3,0,0.8,24.0,3,6.2
2,369,19.8,0,0.7,23.9,3,4.5
2,602,1.5,1,3.9,19.0,2,3.6
3,643,14.9,0,4.1,23.8,3,3.3
1,321,20.0,4,4.4,5.1,2,1.3
1,502,5.0,0,1.2,2.0,2,2.2
3,550,14.8,0,0.8,19.5,2,7.2
3,191,11.1,0,0.9,16.4,2,4.5
4,222,8.4,2,2.2,22.0,2,6.7
2,642,10.0,2,5.2,10.4,2,3.7
4,514,3.2,2,2.5,7.7,2,3.0
3,701,22.4,0,0.8,1.5,2,2.0
4,438,1.4,9,8.0,1.8,2,2.1
2,421,13.2,1,1.6,6.5,2,2.8
4,24,19.0,0,0.6,26.9,3,3.8
4,69,7.1,5,3.6,4.8,2,0.8
3,309,5.2,0,1.6,2.3,2,2.5
4,679,14.8,4,5.2,14.3,2,2.7
3,628,13.0,0,1.1,24.3,3,7.6
3,653,5.9,0,0.8,2.1,2,2.4
1,338,20.1,1,1.5,7.6,2,4.2
3,253,8.7,0,0.8,19.0,2,5.9
2,509,7.8,0,0.9,21.1,2,6.5
3,9,1.9,3,2.9,25.9,3,4.1
4,281,18.6,8,6.3,0.4,2,2.7
3,215,1.9,5,7.4,0.8,2,2.6
1,692,11.2,0,0.7,22.3,3,10.3
2,691,11.3,1,3.2,17.5,2,4.1
1,499,8.9,1,4.1,5.3,2,0.0
2,436,22.9,0,0.6,3.2,2,3.6
3,684,15.1,0,0.8,17.4,2,6.1
4,108,23.0,0,1.1,2.8,2,1.7
1,633,4.0,1,1.3,24.2,3,2.6
4,52,24.0,19,16.7,4.5,2,1.5
4,597,18.9,0,0.9,22.6,3,4.5
1,124,9.7,4,6.4,8.1,2,1.2
3,189,1.6,3,3.1,20.9,2,2.3
1,54,11.0,2,3.4,5.9,2,1.6
2,211,14.6,0,1.2,18.3,2,7.9
3,280,8.5,1,1.1,3.5,2,2.8
2,48,11.8,0,2.5,24.2,3,6.7
2,711,15.1,1,0.8,26.1,3,8.6
1,55,14.9,1,3.1,6.3,2,1.6
2,482,16.0,8,8.6,2.8,2,3.0
4,235,15.0,1,1.6,3.9,2,2.8
3,302,16.4,0,0.4,22.5,3,5.4
2,516,5.7,1,3.6,12.8,2,4.2
4,618,7.0,4,2.7,16.1,2,4.8
1,701,5.9,0,0.8,14.0,2,3.9
2,448,7.3,1,0.2,10.3,2,5.7
2,700,19.8,0,0.9,3.6,2,2.1
4,448,11.0,2,2.6,9.3,2,3.2
4,284,13.0,0,0.9,4.0,2,2.0
3,21,14.0,10,9.5,4.5,2,2.8
3,601,24.0,0,1.0,2.5,2,2.8
2,254,12.8,14,11.8,14.8,2,2.9
1,342,12.0,0,0.9,22.8,2,2.2
2,264,10.0,13,8.3,21.6,2,5.7
1,556,9.9,1,2.1,17.2,2,7.3
4,550,8.0,0,0.8,6.5,2,1.7
3,196,19.8,0,0.6,3.0,2,8.0
2,124,5.7,0,1.0,15.7,2,3.7
2,341,24.0,0,3.3,2.0,2,2.0
1,649,9.4,0,0.8,22.9,3,10.8
2,216,1.0,6,6.5,10.4,2,2.9
1,538,6.6,0,0.8,20.8,2,4.2
1,34,16.4,9,7.6,21.7,2,2.9
1,431,14.4,8,7.9,25.8,3,3.3
4,568,17.2,0,0.9,22.6,3,2.2
2,74,11.0,16,13.3,15.1,2,3.5
4,317,13.1,13,11.3,4.0,2,0.0
1,508,18.2,0,0.9,24.6,3,2.3
2,341,14.4,3,2.5,16.9,2,2.1
1,406,6.4,0,1.0,22.4,2,2.3
2,233,17.1,0,1.1,24.6,3,15.3
2,703,7.3,1,1.7,8.9,2,3.0
2,446,5.3,3,6.9,16.7,2,4.5
2,34,16.9,0,0.8,14.9,2,4.6
1,669,16.0,3,4.3,22.3,2,5.8
5,177,5.5,3,2.4,5.0,2,1.7
4,567,12.3,1,7.2,9.3,2,0.6
2,280,4.9,0,1.2,23.6,3,2.0
1,619,6.3,2,3.9,22.4,2,4.0
1,583,16.7,1,2.0,17.2,2,4.2
1,651,7.1,0,1.0,24.5,3,5.6
1,409,24.0,0,1.6,3.4,2,2.1
3,353,15.1,0,0.7,18.6,2,6.6
3,529,18.1,0,0.9,24.6,3,6.0
2,668,18.2,6,6.3,9.0,2,1.5
2,518,7.3,0,0.9,17.7,2,11.7
3,181,16.0,8,7.7,10.9,2,4.2
1,486,10.4,6,4.8,19.7,2,4.0
3,275,20.9,0,0.9,15.1,2,8.0
2,508,16.0,0,0.8,25.4,3,5.4
2,396,5.2,1,2.4,6.2,2,3.2
4,373,1.1,3,5.6,2.5,2,1.5
2,463,5.1,0,0.9,24.1,3,10.5
2,398,15.1,9,9.5,4.7,2,7.3
3,264,24.0,0,0.0,4.1,2,4.4
4,657,10.1,0,0.8,13.4,2,6.9
4,462,10.1,0,0.9,24.2,3,5.1
1,417,9.5,0,0.9,19.6,2,6.5
1,141,10.4,2,2.0,9.8,2,2.0
3,644,19.1,0,0.8,16.8,2,4.2
3,467,10.2,1,2.4,2.4,2,0.6
3,113,3.6,0,0.0,27.3,3,3.7
4,583,16.9,0,0.7,4.5,2,1.4
3,658,17.1,0,0.6,22.4,3,2.7
1,32,10.1,13,13.8,24.2,3,8.1
2,358,19.6,0,1.0,26.7,3,4.8
3,426,11.9,1,1.1,5.8,2,2.2
1,100,20.6,5,4.5,4.7,2,2.4
3,549,2.9,0,0.8,12.2,2,2.5
4,253,8.7,0,0.9,22.4,2,6.4
3,405,7.9,4,4.2,19.4,2,0.4
2,380,8.3,0,0.8,22.9,3,5.2
1,673,4.0,2,5.2,4.4,2,2.6
2,49,21.8,1,1.7,3.1,2,19.6
4,699,20.0,1,0.9,19.9,2,5.1
1,441,21.4,0,0.4,18.1,2,3.5
3,355,15.4,2,3.8,24.6,3,5.1
2,445,15.0,0,1.0,23.0,3,9.9
4,223,14.8,10,10.0,12.6,2,1.7
1,216,11.6,0,0.7,23.1,3,5.1
4,243,7.3,3,3.2,8.8,2,4.2
2,141,6.0,0,-0.3,16.0,2,4.5
2,90,12.0,13,12.6,4.9,2,2.2
1,452,18.0,0,0.9,24.6,3,6.7
3,10,4.3,4,2.4,18.2,2,4.8
1,497,11.6,0,0.9,18.6,2,4.9
3,294,11.6,2,2.7,6.0,2,2.6
1,497,11.8,5,5.1,1.3,2,2.6
4,554,19.8,8,9.0,21.1,2,6.5
1,253,5.9,0,1.0,17.7,2,6.8
4,487,6.3,9,9.3,3.2,2,2.3
3,165,9.9,0,0.5,3.2,2,2.3
4,51,24.0,0,0.0,14.1,2,11.3
3,434,15.2,1,2.1,18.9,2,5.9
2,709,12.7,1,1.4,17.8,2,3.6
3,80,24.0,0,0.0,3.0,2,3.4
1,704,9.5,0,0.5,2.7,2,3.4
2,457,10.4,1,1.5,6.4,2,3.4
3,565,9.1,0,1.6,0.7,2,0.9
4,528,8.3,0,1.1,19.7,2,3.5
4,49,6.7,0,0.7,22.7,3,3.4
2,239,5.8,0,0.8,22.7,3,6.1
2,282,20.3,0,0.1,1.7,2,7.5
2,189,17.4,0,0.8,15.5,2,6.4
3,674,18.4,6,6.0,4.1,2,3.7
3,306,6.3,8,11.1,16.9,2,3.9
1,166,9.4,0,1.0,23.1,3,6.0
1,148,5.3,9,8.3,12.1,2,4.7
2,674,18.1,0,0.3,22.7,3,3.5
1,364,12.6,0,1.2,1.0,2,1.5
4,421,0.0,1,2.1,25.3,3,3.0
1,351,13.0,0,0.7,13.8,2,4.4
2,555,12.4,1,1.4,16.4,2,2.6
3,669,4.4,0,-3.0,3.8,2,2.0
4,342,21.1,0,0.6,19.6,2,4.0
1,474,15.8,0,1.2,2.6,2,6.5
1,34,19.4,1,1.5,3.0,2,2.4
3,137,13.0,0,1.3,3.7,2,0.6
3,592,6.3,0,0.8,25.6,3,4.1
4,189,12.0,0,1.1,6.3,2,2.4
3,105,2.4,1,4.8,7.6,2,1.7
2,371,15.0,11,9.1,20.5,2,5.4
1,432,19.4,0,0.7,4.6,2,2.7
1,480,22.3,1,1.3,6.5,2,0.7
1,492,22.2,1,1.4,2.6,2,14.7
3,502,6.4,0,0.7,24.8,3,5.8
3,421,9.1,2,3.6,4.5,2,2.1
3,127,13.8,1,2.6,25.0,3,5.0
3,326,24.0,0,2.2,1.0,2,2.8
2,228,4.3,0,0.5,11.4,2,6.9
3,380,9.7,0,0.8,23.3,3,4.9
1,93,19.9,0,0.8,4.3,2,3.2
1,220,9.9,0,0.8,22.4,3,5.8
3,213,18.3,0,1.4,25.1,3,10.6
1,288,5.0,0,0.8,25.5,3,4.0
4,189,6.7,0,0.9,21.0,3,6.5
4,350,8.9,4,4.9,7.7,2,5.2
3,327,13.1,12,11.3,3.8,2,3.2
4,433,4.4,0,0.6,22.9,3,6.0
3,369,13.6,10,9.9,18.4,2,3.6
4,238,11.5,0,0.9,6.5,2,2.5
3,385,11.4,0,2.0,21.4,2,4.3
2,18,12.4,0,0.7,22.5,3,5.7
4,223,4.4,0,2.7,13.7,2,4.5
4,117,5.1,2,3.9,14.3,2,5.2
4,394,9.5,0,0.7,2.2,2,3.2
2,120,7.2,2,3.1,10.0,2,3.9
2,511,24.0,0,0.5,1.6,2,2.0
4,539,6.0,0,0.8,14.5,2,8.7
3,493,8.5,3,3.5,2.1,2,0.5
3,87,8.1,0,2.2,20.3,2,5.4
2,218,9.7,3,6.1,4.4,2,1.2
4,676,3.0,2,2.3,4.8,2,3.9
1,21,16.3,0,1.4,21.0,2,6.2
1,34,9.0,1,1.9,12.1,2,1.8
3,502,20.2,2,2.7,7.4,2,4.4
3,522,9.1,0,0.7,23.8,3,5.0
1,431,12.4,6,5.9,6.7,2,2.8
3,424,15.5,0,0.7,24.4,3,5.6
4,680,16.9,7,6.7,26.7,3,6.3
3,668,15.9,0,0.9,3.0,2,3.7
1,614,11.5,0,3.2,25.6,3,5.1
3,353,4.0,0,1.0,25.1,3,4.1
2,388,8.8,3,3.9,3.7,2,2.4
3,20,9.7,0,1.1,24.9,3,5.2
2,569,19.8,3,4.0,1.9,2,5.7
4,189,17.8,0,1.1,24.9,3,4.7
2,196,14.4,1,1.2,7.7,2,4.0
4,254,19.4,7,7.5,22.6,2,4.2
4,283,14.2,0,1.0,24.4,3,6.9
4,419,9.7,3,2.9,6.2,2,1.1
3,265,16.0,0,0.8,7.2,2,2.0
3,636,16.3,0,0.8,21.7,2,7.5
3,415,15.3,0,0.8,24.0,3,7.9
4,87,14.5,11,8.6,5.0,2,1.5
1,655,12.8,0,0.7,23.0,3,4.9
3,296,7.9,0,1.0,24.8,3,8.6
1,472,5.8,1,3.6,4.9,2,1.9
4,211,20.5,6,4.2,5.2,2,1.7
2,529,12.8,0,1.1,24.6,3,6.8
1,497,16.8,0,0.9,2.2,2,1.7
1,254,15.3,2,2.9,12.8,2,2.2
4,262,13.6,0,0.6,22.1,3,3.7
2,537,5.9,2,4.3,5.2,2,2.2
3,183,18.0,0,0.7,20.4,2,6.4
4,27,18.6,8,5.4,2.0,2,1.7
2,81,2.0,1,2.1,19.0,2,2.0
3,432,9.8,2,2.1,6.3,2,1.0
4,119,15.3,0,1.0,24.4,3,4.9
3,343,16.0,0,1.4,1.8,2,0.6
3,615,20.4,3,3.7,24.6,3,2.9
2,294,7.0,0,2.2,18.2,2,5.0
2,206,23.3,1,1.4,6.0,2,4.0
4,130,13.0,1,2.0,6.8,2,2.1
4,191,7.0,20,18.0,21.1,2,3.9
2,81,17.0,0,0.9,24.7,3,11.8
1,172,11.6,13,12.6,24.5,3,4.4
1,687,12.2,0,0.8,21.2,2,7.2
2,71,11.0,0,1.0,2.4,2,2.6
3,493,9.6,0,0.7,22.8,3,11.7
2,253,15.8,1,1.4,20.4,2,5.0
1,496,11.0,0,0.7,5.6,2,4.9
3,4,3.4,23,20.1,26.1,3,3.4
2,108,13.5,0,0.8,20.5,2,5.0
2,448,7.0,0,0.4,1.7,2,3.8
3,63,6.5,0,1.0,25.8,3,3.9
2,520,12.2,0,1.0,19.2,2,5.9
3,143,1.0,1,4.9,15.8,2,3.0
1,274,9.7,1,1.3,9.5,2,4.3
4,121,20.0,1,0.9,2.4,2,1.8
1,194,13.4,0,0.8,22.2,2,3.6
4,245,17.7,1,1.9,22.4,2,6.2
2,216,20.7,2,2.7,2.4,2,4.1
3,700,4.2,1,2.4,17.8,2,2.2
3,237,19.3,0,1.2,25.3,3,15.4
1,168,9.0,1,1.1,6.9,2,3.3
4,431,12.7,0,1.2,13.3,2,3.2
2,371,15.2,9,9.7,16.5,2,3.0
1,619,9.0,2,3.1,7.0,2,1.7
2,635,1.1,0,1.2,24.8,3,3.7
1,503,7.9,0,0.6,22.8,3,4.7
1,519,13.4,2,2.2,4.6,2,2.5
4,163,7.9,4,4.6,2.3,2,1.9
1,706,12.5,0,0.7,5.5,2,1.5
3,40,15.0,0,0.0,3.2,2,2.7
2,248,19.0,1,3.7,26.3,3,5.2
4,216,14.0,11,11.6,11.5,2,3.2
1,375,12.0,0,1.1,5.9,2,2.6
2,468,6.0,0,1.0,1.5,2,3.5
1,56,16.9,0,1.2,24.2,3,4.2
2,500,13.0,0,4.0,17.9,2,5.0
3,611,5.4,1,1.6,8.8,2,1.9
2,220,14.0,0,0.7,7.0,2,2.8
4,339,8.6,0,0.7,19.5,2,4.5
3,643,12.6,0,2.2,22.9,3,4.3
3,435,13.0,0,0.8,23.9,3,4.4
4,432,6.7,0,0.8,24.8,3,15.2
2,574,12.3,0,4.2,24.4,3,4.0
3,293,10.5,0,0.8,18.3,2,6.1
2,171,15.3,0,1.1,18.3,2,2.2
1,453,18.9,4,4.0,23.7,3,2.6
1,270,15.3,0,1.0,16.7,2,4.3
3,682,18.2,0,0.7,4.5,2,2.2
3,130,13.2,13,9.7,3.5,2,1.0
3,144,18.8,0,0.9,23.6,3,4.0
3,289,7.6,0,1.2,25.1,3,4.6
1,322,5.0,0,0.7,10.6,2,2.1
4,435,18.0,1,2.0,25.4,3,2.8
4,26,20.9,0,1.1,23.9,3,3.6
4,437,18.0,1,2.2,3.9,2,3.3
1,676,15.1,0,1.3,22.6,3,2.9
1,426,15.5,0,0.8,2.0,2,2.9
2,472,17.0,0,0.8,24.7,3,9.0
3,443,7.6,0,0.0,14.6,2,3.6
4,244,16.4,1,2.9,14.0,2,3.9
3,266,7.2,4,5.2,24.7,3,5.4
3,316,15.2,14,9.9,4.4,2,1.9
2,637,13.8,2,3.0,8.9,2,2.2
1,536,6.7,0,3.6,4.6,2,2.3
3,440,13.9,0,0.6,14.5,2,3.9
4,122,1.7,6,6.9,14.1,2,3.5
5,140,21.1,3,3.8,5.2,2,5.5
4,584,16.8,1,1.5,19.7,2,5.7
3,220,16.2,8,8.3,11.1,2,4.8
4,90,9.1,0,0.6,12.2,2,2.9
1,468,13.0,0,0.9,20.6,2,4.7
3,244,8.4,1,2.8,16.6,2,3.4
2,705,8.7,2,2.3,6.8,2,4.2
1,157,6.3,0,0.9,19.5,2,6.8
2,148,18.2,0,7.8,4.2,2,1.9
3,159,13.9,12,10.4,25.1,3,7.1
1,165,5.4,2,5.0,24.9,3,3.5
4,609,8.9,0,0.9,23.3,3,6.8
1,581,18.5,0,0.8,22.3,3,2.9
2,266,12.7,13,11.6,11.8,2,4.3
1,368,14.8,0,1.0,23.6,3,7.1
4,517,10.6,0,1.2,11.5,2,3.5
4,612,11.4,1,1.8,0.6,2,3.9
1,5,2.4,0,0.7,22.5,3,4.5
1,67,16.0,1,2.2,20.2,2,7.5
1,13,0.9,0,0.9,3.7,2,0.3
2,558,0.7,3,3.7,5.6,2,2.4
2,313,10.6,5,4.5,5.0,2,2.4
1,459,24.0,0,1.3,6.6,2,1.9
1,123,6.6,0,0.4,9.8,2,2.6
1,661,2.5,0,4.9,8.4,2,3.6
1,425,9.2,0,0.7,3.4,2,2.9
4,583,22.4,0,0.5,5.2,2,2.3
3,609,8.0,0,1.0,24.1,3,6.4
4,298,12.9,0,1.8,15.8,2,7.4
4,701,4.5,0,0.8,23.4,3,6.7
2,279,4.3,0,0.6,3.4,2,4.8
6,209,10.3,0,0.7,26.3,3,5.3
4,307,10.2,1,2.8,8.3,2,3.3
2,527,13.9,4,3.3,24.9,3,6.5
1,531,8.5,6,5.8,7.0,2,1.4
2,478,13.2,0,0.7,21.3,3,1.6
1,422,1.8,0,0.9,22.8,3,10.6
3,30,21.3,0,1.3,22.0,3,10.0
2,332,14.8,0,0.9,24.0,3,3.5
2,515,12.3,15,11.6,4.9,2,2.4
2,437,20.2,0,1.2,28.7,3,7.5
4,522,9.7,0,0.7,24.2,3,4.0
1,40,23.2,0,1.4,2.0,2,1.4
2,473,9.3,0,0.8,22.4,3,11.6
2,536,11.5,1,3.1,25.1,3,6.5
4,105,7.4,1,1.5,13.4,2,6.3
1,53,17.4,0,0.8,23.9,3,5.2
1,599,11.6,0,1.1,17.2,2,6.2
1,329,14.2,0,3.2,2.0,2,1.7
1,347,20.9,1,1.5,1.4,2,3.8
4,578,12.7,14,11.9,27.4,3,4.8
3,196,7.0,4,5.6,4.1,2,0.0
3,125,15.5,0,0.8,22.1,3,5.4
1,204,0.7,2,5.8,10.6,2,3.0
3,386,4.6,0,1.0,15.9,2,5.0
4,641,15.0,2,4.7,1.0,2,2.1
4,227,14.0,3,5.2,20.1,2,4.9
1,30,1.9,1,3.2,14.7,2,3.4
2,31,15.8,10,7.6,21.3,2,5.1
2,158,0.9,3,8.9,12.9,2,3.5
3,132,9.4,3,5.8,10.7,2,2.6
1,422,6.0,1,1.9,17.6,2,5.0
2,711,15.4,0,0.8,25.8,3,4.7
3,135,13.1,0,0.9,20.3,2,6.3
1,110,5.7,0,0.9,3.0,2,3.1
1,156,6.6,1,2.7,7.2,2,0.8
1,139,16.4,7,7.0,19.6,2,3.4
2,497,5.7,10,8.4,8.9,2,2.3
1,106,14.0,1,1.6,19.4,2,3.6
2,173,9.6,2,3.5,8.7,2,2.9
1,279,17.5,1,1.3,22.6,3,6.5
4,205,16.5,0,0.8,23.4,3,4.1
1,564,17.4,0,1.0,4.0,2,6.0
1,139,11.0,0,0.9,19.8,2,9.0
2,414,14.4,0,1.0,22.4,2,6.3
1,164,10.8,1,2.8,3.1,2,0.9
2,178,1.4,0,1.0,13.2,2,1.8
3,625,14.0,0,0.6,5.1,2,2.2
1,367,1.1,0,0.6,22.1,3,8.1
3,299,16.5,0,1.0,24.4,3,5.9
3,95,13.1,0,0.0,3.6,2,5.0
1,504,13.0,0,3.9,19.1,2,4.4
1,562,8.7,0,0.8,6.0,2,3.8
4,439,24.0,0,0.6,0.5,2,2.3
1,330,8.0,0,0.7,8.3,2,2.2
2,315,20.1,0,1.5,23.7,3,1.5
4,148,9.4,3,3.6,19.6,2,2.1
4,121,12.3,0,1.5,21.1,2,5.1
3,570,11.4,3,3.7,9.1,2,2.1
2,546,19.0,1,2.8,22.2,2,4.9
1,462,10.9,2,2.7,5.4,2,3.6
1,246,12.1,2,1.8,4.5,2,5.0
2,75,1.3,3,3.6,24.3,3,4.3
1,620,0.9,0,2.7,20.5,2,4.5
3,174,8.1,0,1.4,20.2,2,12.6
3,376,23.3,0,0.2,4.0,2,4.5
3,447,7.0,1,5.9,2.3,2,0.5
2,386,9.2,2,5.4,3.1,2,0.1
3,194,22.1,0,0.7,23.7,3,6.0
4,454,8.0,7,10.7,25.0,3,8.7
1,227,8.3,0,0.3,2.5,2,2.1
4,511,19.8,2,3.3,7.7,2,1.7
1,42,14.0,11,10.0,5.4,2,2.3
2,236,20.0,1,1.5,6.0,2,2.6
3,401,3.9,2,5.2,17.4,2,4.5
3,48,8.4,0,1.1,23.7,3,5.9
3,614,19.2,0,0.8,18.2,2,4.7
1,578,12.0,0,1.2,22.3,3,5.1
1,477,17.8,0,2.3,27.3,3,9.4
2,328,17.0,0,1.0,19.4,2,11.8
1,193,11.9,0,1.9,26.1,3,6.2
3,101,17.3,7,5.4,12.9,2,0.4
1,239,16.0,7,7.3,4.8,2,2.5
4,289,24.0,0,1.3,2.6,2,4.1
3,445,16.2,2,2.7,25.3,3,2.1
4,548,5.0,2,6.1,16.5,2,2.8
3,97,5.3,0,0.7,18.7,2,6.1
1,295,20.3,0,0.8,6.7,2,2.6
2,379,1.0,0,1.0,22.1,3,10.8
3,579,9.7,0,1.0,16.1,2,8.2
1,221,14.6,8,7.9,0.8,2,2.0
1,486,17.5,0,0.9,7.3,2,2.7
3,6,1.1,30,22.9,26.6,3,3.1
4,359,11.7,2,2.7,14.0,2,2.6
2,214,10.1,0,1.0,22.4,3,7.2
3,615,20.7,1,2.5,9.2,2,5.0
3,437,8.6,0,4.9,16.7,2,4.3
2,23,5.4,1,1.5,10.9,2,4.2
2,653,22.8,0,2.9,2.7,2,3.0
4,429,2.4,0,1.3,28.2,3,9.8
5,115,9.3,0,0.8,22.3,2,6.4
2,47,14.4,0,0.6,5.7,2,3.3
3,670,10.6,1,1.4,8.3,2,2.5
3,521,13.6,0,1.0,3.5,2,3.8
2,334,10.8,0,0.9,22.2,2,3.1
3,30,19.4,10,4.7,26.9,3,3.7
1,581,19.6,5,4.8,6.9,2,4.1
3,709,12.9,2,3.3,5.4,2,3.4
4,516,24.0,0,0.8,0.2,2,2.9
2,44,20.7,2,2.0,25.6,3,6.0
2,439,16.8,2,1.4,6.0,2,0.8
1,254,3.3,1,3.2,19.5,2,9.7
2,373,14.3,11,8.4,18.8,2,2.2
2,511,20.9,0,1.0,4.3,2,3.8
3,472,17.4,0,0.2,3.1,2,7.3
3,450,18.4,0,1.9,23.5,3,7.1
4,486,13.5,0,1.0,19.5,2,12.4
2,292,12.5,3,6.9,8.6,2,4.4
4,505,19.8,0,0.8,25.6,3,6.3
4,602,24.0,0,0.2,0.7,2,1.8
3,317,4.5,2,3.3,4.2,2,0.7
4,538,12.2,0,0.9,26.0,3,4.3
4,178,5.7,0,0.9,23.2,3,6.9
1,318,20.0,0,0.9,23.4,2,4.1
3,557,7.6,0,0.8,24.1,3,6.2
3,494,15.4,0,0.7,1.0,2,1.7
3,77,8.4,9,6.7,9.7,2,4.9
1,372,2.2,0,0.9,27.6,3,4.1
4,639,24.0,0,0.0,2.0,2,1.1
1,199,12.2,0,0.8,13.4,2,5.8
4,369,5.9,1,3.0,3.9,2,1.3
1,113,16.4,10,7.9,12.3,2,5.9
3,231,14.4,0,0.8,22.5,3,3.4
4,103,17.0,2,2.6,8.2,2,0.8
3,573,19.5,0,1.3,13.3,2,6.9
2,140,11.2,0,2.5,8.2,2,1.5
3,478,3.2,2,2.0,2.7,2,0.1
3,647,16.6,5,5.3,25.6,3,5.2
3,283,15.0,10,9.6,26.2,3,4.8
2,195,13.4,0,0.9,2.8,2,2.7
4,297,6.9,0,0.6,1.9,2,5.5
3,640,11.9,0,0.8,17.5,2,4.9
3,600,3.1,10,7.9,19.5,2,2.5
1,489,9.0,0,0.9,3.1,2,2.4
2,524,15.0,3,4.4,19.7,2,4.0
3,526,12.5,1,2.3,20.7,2,5.4
4,287,7.0,1,3.0,17.9,2,4.5
1,121,21.0,1,1.9,21.0,2,5.9
3,313,5.8,0,0.7,20.4,2,6.7
1,265,11.7,1,2.0,7.7,2,1.9
2,452,12.6,4,3.3,2.5,2,4.4
2,678,6.9,2,3.0,4.1,2,2.5
3,448,13.0,2,2.1,24.5,3,5.6
1,591,13.3,0,0.7,21.2,2,4.7
3,258,23.3,1,1.5,1.1,2,0.4
2,587,17.5,0,0.7,0.6,2,1.1
3,396,4.4,2,2.2,5.0,2,2.3
4,261,7.0,23,16.8,26.3,3,5.4
2,449,13.0,1,2.8,19.2,2,7.9
2,407,13.6,0,0.8,19.7,2,6.3
2,354,19.9,1,1.5,7.7,2,3.6
1,574,12.6,0,0.8,25.8,3,4.6
4,50,16.8,0,0.6,24.6,3,4.1
4,669,8.5,0,3.2,8.2,2,2.0
4,288,6.8,3,3.5,17.6,2,4.0
3,236,11.6,2,4.0,2.5,2,1.3
1,680,7.1,6,5.4,4.3,2,1.0
2,48,14.4,0,0.8,19.8,2,4.2
1,633,12.4,0,0.8,19.3,2,4.9
1,295,3.9,1,1.8,16.4,2,3.4
1,225,5.3,5,5.5,10.0,2,3.9
4,555,13.7,0,0.8,16.7,2,5.3
3,174,16.1,9,8.4,4.4,2,3.1
4,349,20.1,1,1.3,25.0,3,3.6
4,453,7.0,0,0.8,22.0,3,5.1
2,261,19.6,1,1.4,7.5,2,3.0
3,145,6.6,0,1.1,23.9,3,19.8
3,708,11.7,1,1.7,3.3,2,3.7
3,141,13.2,0,1.0,24.9,3,14.0
2,124,15.1,0,0.7,25.2,3,11.5
3,151,15.3,0,0.9,25.1,3,5.4
1,315,8.6,3,4.5,8.8,2,4.7
2,497,18.6,2,2.3,5.9,2,4.0
2,599,19.4,0,1.7,24.2,3,3.4
4,522,15.4,2,3.2,24.5,3,5.2
4,441,4.3,0,1.1,1.6,2,1.1
4,665,15.6,2,4.4,11.1,2,4.1
4,35,21.8,1,1.3,28.5,3,4.8
4,103,12.8,0,0.7,23.7,3,4.4
4,401,14.5,9,7.6,20.4,2,2.6
4,531,18.4,0,1.1,19.8,2,9.6
1,445,15.8,8,6.6,20.0,2,6.6
3,138,18.8,5,4.8,27.0,3,5.8
2,109,13.0,0,0.7,23.0,3,4.4
4,630,24.0,0,0.1,2.3,2,1.6
3,203,18.4,2,2.8,4.0,2,2.7
2,698,1.5,0,0.7,18.5,2,3.1
5,271,19.8,0,0.9,25.3,3,4.6
4,649,14.5,2,2.1,23.0,2,3.9
3,650,11.5,0,0.0,2.0,2,1.1
2,342,17.9,3,4.6,7.9,2,4.7
4,156,7.8,17,15.8,16.1,2,6.1
4,356,18.6,0,1.1,0.6,2,7.1
1,267,19.7,1,1.2,14.5,2,3.5
4,663,7.8,0,0.9,24.7,3,3.4
2,634,11.5,0,2.1,2.0,2,3.2
2,547,15.8,0,0.6,24.5,3,4.2
4,161,7.5,0,1.1,22.9,3,4.1
3,651,24.0,0,0.8,2.2,2,2.7
3,241,16.4,0,1.1,25.1,3,7.3
1,27,7.7,2,4.0,7.0,2,2.3
3,156,11.4,1,2.2,22.9,3,5.4
2,605,10.0,3,5.9,14.9,2,4.0
1,605,18.0,3,2.6,9.0,2,2.7
1,274,14.2,11,10.1,6.0,2,1.2
1,213,12.8,2,6.2,7.2,2,1.7
1,624,6.3,0,6.1,17.7,2,3.6
2,104,13.6,0,1.1,1.9,2,2.1
5,85,21.8,1,3.2,3.8,2,2.7
2,263,12.5,1,2.3,20.7,2,7.9
4,514,20.7,0,0.5,1.8,2,3.9
2,277,2.4,2,5.0,3.0,2,2.7
1,513,24.0,0,0.5,2.4,2,3.3
2,8,3.8,0,3.0,24.0,3,4.2
2,598,10.9,0,1.2,24.5,3,4.3
4,539,18.3,3,2.7,25.5,3,6.1
2,496,10.8,0,0.8,13.9,2,7.3
4,43,4.6,0,0.9,24.8,3,4.8
1,36,3.0,3,6.7,13.5,2,2.4
4,311,13.0,1,3.2,15.1,2,4.8
1,339,15.0,1,3.8,19.4,2,5.0
1,392,1.9,4,2.9,21.0,2,3.0
4,605,3.5,0,0.1,2.4,2,0.6
1,568,20.0,5,4.4,16.6,2,3.8
4,133,8.2,0,1.6,9.4,2,2.8
2,363,11.4,2,2.6,14.4,2,4.0
4,128,16.0,0,0.8,23.4,3,6.2
3,293,22.0,6,3.6,7.0,2,1.5
1,329,16.8,9,7.1,24.4,3,3.9
3,14,8.1,9,15.6,13.7,2,3.5
3,441,8.7,0,0.9,24.7,3,5.5
1,536,14.3,3,2.7,8.7,2,3.1
4,230,22.3,0,2.5,6.9,2,3.2
1,448,15.5,0,0.8,23.6,3,5.0
2,425,15.0,0,0.7,24.7,3,4.9
